frequency_hz,mean_power_per_hz,peak_power_per_hz,group_start_hz,group_end_hz
148692089.081,1.19493726858e-09,5.72387724297e-09,148667381.287,148716796.875
148741893.768,1.06352966553e-09,4.0284084065e-09,148717185.974,148766601.562
148791698.456,1.00182645684e-09,5.58597430009e-09,148766990.662,148816406.25
148841503.143,1.09372724644e-09,9.75083526024e-09,148816795.349,148866210.938
148891307.831,1.22073761344e-09,5.7580055693e-09,148866600.037,148916015.625
148941112.518,1.05057296958e-09,3.4483711451e-09,148916404.724,148965820.312
148990917.206,1.15549919502e-09,5.74606131357e-09,148966209.412,149015625
149040721.893,1.12516035605e-09,7.14885709589e-09,149016014.099,149065429.688
149090526.581,1.25870582553e-09,7.75804960056e-09,149065818.787,149115234.375
149140331.268,1.07482917834e-09,5.28320349348e-09,149115623.474,149165039.062
149190135.956,1.03112473385e-09,5.75634193586e-09,149165428.162,149214843.75
149239940.643,1.00593761302e-09,5.51465515388e-09,149215232.849,149264648.438
149289745.331,1.3072685673e-09,6.20877689326e-09,149265037.537,149314453.125
149339550.018,1.01511170615e-09,4.63371130921e-09,149314842.224,149364257.812
149389354.706,1.21279427629e-09,8.2721594293e-09,149364646.912,149414062.5
149439159.393,1.28803223784e-09,7.23853453399e-09,149414451.599,149463867.188
149488964.081,1.13014964421e-09,4.25189883608e-09,149464256.287,149513671.875
149538768.768,1.02957344549e-09,8.17325232687e-09,149514060.974,149563476.562
149588573.456,1.10606011514e-09,4.41560570999e-09,149563865.662,149613281.25
149638378.143,9.32657826679e-10,6.32018211308e-09,149613670.349,149663085.938
149688182.831,1.16842080301e-09,7.93176053563e-09,149663475.037,149712890.625
149737987.518,9.81791010883e-10,4.65580189642e-09,149713279.724,149762695.312
149787792.206,1.1822611465e-09,6.30598312005e-09,149763084.412,149812500
149837596.893,1.07687562126e-09,6.10699251968e-09,149812889.099,149862304.688
149887401.581,9.71684360189e-10,5.89928957656e-09,149862693.787,149912109.375
149937206.268,1.23274277485e-09,7.43774150623e-09,149912498.474,149961914.062
149987010.956,3.16414258355e-09,1.19749878082e-07,149962303.162,150011718.75
150036815.643,1.18534234758e-09,9.99569501846e-09,150012107.849,150061523.438
150086620.331,1.00387143548e-09,5.46265506336e-09,150061912.537,150111328.125
150136425.018,1.15787275284e-09,5.63334812774e-09,150111717.224,150161132.812
150186229.706,1.16603173644e-09,7.42531077271e-09,150161521.912,150210937.5
150236034.393,1.18472099384e-09,6.93098119577e-09,150211326.599,150260742.188
150285839.081,1.13580838096e-09,5.21612256639e-09,150261131.287,150310546.875
150335643.768,9.6952104644e-10,4.95984178807e-09,150310935.974,150360351.562
150385448.456,1.15774594708e-09,7.31039472421e-09,150360740.662,150410156.25
150435253.143,7.97244253099e-10,4.90755792103e-09,150410545.349,150459960.938
150485057.831,1.09409196215e-09,4.71755920001e-09,150460350.037,150509765.625
150534862.518,1.27221086229e-09,8.58823172663e-09,150510154.724,150559570.312
150584667.206,1.0674098097e-09,6.34802961116e-09,150559959.412,150609375
150634471.893,1.00015811312e-09,5.91645048836e-09,150609764.099,150659179.688
150684276.581,9.79055866987e-10,4.44795196767e-09,150659568.787,150708984.375
150734081.268,1.01881730456e-09,4.94923726206e-09,150709373.474,150758789.062
150783885.956,9.24136362314e-10,5.63535362201e-09,150759178.162,150808593.75
150833690.643,1.18517552311e-09,8.47395521229e-09,150808982.849,150858398.438
150883495.331,9.49538044506e-10,5.08061819415e-09,150858787.537,150908203.125
150933300.018,1.24769974652e-09,4.73952314798e-09,150908592.224,150958007.812
150983104.706,1.26100537265e-09,8.31574108859e-09,150958396.912,151007812.5
151032909.393,1.29909319018e-09,1.13751886173e-08,151008201.599,151057617.188
151082714.081,8.69377863342e-10,4.91007364918e-09,151058006.287,151107421.875
151132518.768,1.05149364914e-09,6.66985315868e-09,151107810.974,151157226.562
151182323.456,1.00461186412e-09,5.51928797891e-09,151157615.662,151207031.25
151232128.143,1.06467747763e-09,4.57402540611e-09,151207420.349,151256835.938
151281932.831,1.05510978901e-09,6.7140240827e-09,151257225.037,151306640.625
151331737.518,1.25501660302e-09,5.41247095608e-09,151307029.724,151356445.312
151381542.206,1.39646176372e-09,1.13839422268e-08,151356834.412,151406250
151431346.893,1.43758778373e-09,9.75828079493e-09,151406639.099,151456054.688
151481151.581,1.20404522574e-09,6.15810559741e-09,151456443.787,151505859.375
151530956.268,9.66882070129e-10,4.55423528689e-09,151506248.474,151555664.062
151580760.956,1.02475127779e-09,6.45538928629e-09,151556053.162,151605468.75
151630565.643,8.52618336698e-10,3.94960994213e-09,151605857.849,151655273.438
151680370.331,1.35168980162e-09,6.88485628031e-09,151655662.537,151705078.125
151730175.018,1.0961337406e-09,6.62254287371e-09,151705467.224,151754882.812
151779979.706,1.28060888882e-09,8.61781119007e-09,151755271.912,151804687.5
151829784.393,1.23741559946e-09,7.57792762679e-09,151805076.599,151854492.188
151879589.081,1.21680784458e-09,6.39612465362e-09,151854881.287,151904296.875
151929393.768,1.03083486478e-09,4.5620499896e-09,151904685.974,151954101.562
151979198.456,1.74686589014e-09,9.23654964357e-09,151954490.662,152003906.25
152029003.143,1.28376182502e-09,7.96660616417e-09,152004295.349,152053710.938
152078807.831,1.09825804493e-09,6.00759057217e-09,152054100.037,152103515.625
152128612.518,1.01864777328e-09,6.0853971548e-09,152103904.724,152153320.312
152178417.206,1.48832428086e-09,8.06620357359e-09,152153709.412,152203125
152228221.893,1.35934055714e-09,5.83453493877e-09,152203514.099,152252929.688
152278026.581,1.20934109678e-09,4.57024859885e-09,152253318.787,152302734.375
152327831.268,1.20119424087e-09,8.62310966227e-09,152303123.474,152352539.062
152377635.956,1.10080371079e-09,4.5287272427e-09,152352928.162,152402343.75
152427440.643,1.06749953018e-09,5.34007816789e-09,152402732.849,152452148.438
152477245.331,1.22260082226e-09,7.34378172483e-09,152452537.537,152501953.125
152527050.018,1.09538253505e-09,5.51728937103e-09,152502342.224,152551757.812
152576854.706,1.13817961825e-09,6.09750075578e-09,152552146.912,152601562.5
152626659.393,1.13722964483e-09,5.18999232242e-09,152601951.599,152651367.188
152676464.081,1.11080256759e-09,5.39139576846e-09,152651756.287,152701171.875
152726268.768,1.26813110646e-09,7.58398482263e-09,152701560.974,152750976.562
152776073.456,1.15509518583e-09,9.04285942188e-09,152751365.662,152800781.25
152825878.143,1.30764751738e-09,7.34200976472e-09,152801170.349,152850585.938
152875682.831,1.23073460326e-09,4.67427009868e-09,152850975.037,152900390.625
152925487.518,1.27282099769e-09,5.86239313915e-09,152900779.724,152950195.312
152975292.206,1.28234249951e-09,2.55240413703e-08,152950584.412,153000000
153025096.893,1.26910293095e-09,1.5250232052e-08,153000389.099,153049804.688
153074901.581,1.09570457229e-09,5.55819533122e-09,153050193.787,153099609.375
153124706.268,1.15581481146e-09,5.82165963853e-09,153099998.474,153149414.062
153174510.956,1.04559767189e-09,4.52004643655e-09,153149803.162,153199218.75
153224315.643,1.15385749725e-09,4.75529894238e-09,153199607.849,153249023.438
153274120.331,1.14046368856e-09,5.88322391237e-09,153249412.537,153298828.125
153323925.018,1.4724074247e-09,6.78254086293e-09,153299217.224,153348632.812
153373729.706,1.31547981656e-09,8.43464421472e-09,153349021.912,153398437.5
153423534.393,9.38959661151e-10,8.64133095245e-09,153398826.599,153448242.188
153473339.081,9.89195124243e-10,5.24277905078e-09,153448631.287,153498046.875
153523143.768,1.27745505725e-09,5.03517554735e-09,153498435.974,153547851.562
153572948.456,1.59027777902e-09,7.57179288947e-09,153548240.662,153597656.25
153622753.143,1.28806033847e-09,7.09362515865e-09,153598045.349,153647460.938
153672557.831,1.27848264099e-09,6.1874886967e-09,153647850.037,153697265.625
153722362.518,1.15110785307e-09,6.63116400771e-09,153697654.724,153747070.312
153772167.206,1.20167577737e-09,4.87736502263e-09,153747459.412,153796875
153821971.893,1.36653146171e-09,5.06373189718e-09,153797264.099,153846679.688
153871776.581,1.19971239324e-09,5.02067617617e-09,153847068.787,153896484.375
153921581.268,1.14645208106e-09,5.83225508908e-09,153896873.474,153946289.062
153971385.956,1.52781360181e-09,2.8912663902e-08,153946678.162,153996093.75
154021190.643,1.25702878951e-09,7.82747213641e-09,153996482.849,154045898.438
154070995.331,1.20565940413e-09,5.50648578017e-09,154046287.537,154095703.125
154120800.018,1.26541062133e-09,7.17319346996e-09,154096092.224,154145507.812
154170604.706,1.21736857367e-09,8.98859438144e-09,154145896.912,154195312.5
154220409.393,1.27196233569e-09,1.37858487293e-08,154195701.599,154245117.188
154270214.081,1.00723528755e-09,4.47730752136e-09,154245506.287,154294921.875
154320018.768,1.33792186492e-09,6.8609296591e-09,154295310.974,154344726.562
154369823.456,1.493076616e-09,1.19177009672e-08,154345115.662,154394531.25
154419628.143,9.67967964139e-10,7.60239332396e-09,154394920.349,154444335.938
154469432.831,1.28364878845e-09,7.81435877991e-09,154444725.037,154494140.625
154519237.518,1.27993016315e-09,4.62158318164e-09,154494529.724,154543945.312
154569042.206,1.25807283679e-09,5.78602448174e-09,154544334.412,154593750
154618846.893,1.04315913118e-09,5.88466132945e-09,154594139.099,154643554.688
154668651.581,1.09505387117e-09,4.74892826228e-09,154643943.787,154693359.375
154718456.268,9.82114518853e-10,6.22594314093e-09,154693748.474,154743164.062
154768260.956,1.32191025096e-09,5.05082520432e-09,154743553.162,154792968.75
154818065.643,1.35808301621e-09,9.02296209421e-09,154793357.849,154842773.438
154867870.331,9.49981636093e-10,4.81871070946e-09,154843162.537,154892578.125
154917675.018,1.10261856714e-09,4.50526829007e-09,154892967.224,154942382.812
154967479.706,1.53286800063e-09,1.16500595446e-08,154942771.912,154992187.5
155017284.393,1.20993039115e-09,6.29272321258e-09,154992576.599,155041992.188
155067089.081,1.29614601088e-09,5.62819018126e-09,155042381.287,155091796.875
155116893.768,1.08829636555e-09,5.06347962964e-09,155092185.974,155141601.562
155166698.456,1.15437248164e-09,5.39403569602e-09,155141990.662,155191406.25
155216503.143,1.28859862977e-09,1.25793357741e-08,155191795.349,155241210.938
155266307.831,1.00382665716e-09,4.59444847252e-09,155241600.037,155291015.625
155316112.518,1.24158189936e-09,4.72541070359e-09,155291404.724,155340820.312
155365917.206,1.11720345195e-09,9.92514726776e-09,155341209.412,155390625
155415721.893,1.45768563727e-09,8.46523205518e-09,155391014.099,155440429.688
155465526.581,1.29756070427e-09,5.94696400365e-09,155440818.787,155490234.375
155515331.268,1.17130541581e-09,7.26171936386e-09,155490623.474,155540039.062
155565135.956,1.24666231402e-09,1.11682970404e-08,155540428.162,155589843.75
155614940.643,1.09459672362e-09,5.20257659097e-09,155590232.849,155639648.438
155664745.331,1.16031708216e-09,6.4730794022e-09,155640037.537,155689453.125
155714550.018,1.3058261691e-09,5.45472868063e-09,155689842.224,155739257.812
155764354.706,1.51413783067e-09,9.73959190753e-09,155739646.912,155789062.5
155814159.393,1.38850493908e-09,1.39800876431e-08,155789451.599,155838867.188
155863964.081,9.82238383324e-10,4.6343296031e-09,155839256.287,155888671.875
155913768.768,1.53088547072e-09,9.49030137919e-09,155889060.974,155938476.562
155963573.456,1.47678320365e-09,1.02994701462e-08,155938865.662,155988281.25
156013378.143,4.50134574605e-08,3.55183551503e-06,155988670.349,156038085.938
156063182.831,1.50608373604e-09,6.79714206132e-09,156038475.037,156087890.625
156112987.518,9.72433664505e-10,5.80162621857e-09,156088279.724,156137695.312
156162792.206,1.74574838694e-09,1.28112775245e-08,156138084.412,156187500
156212596.893,1.35884395579e-09,1.30001873576e-08,156187889.099,156237304.688
156262401.581,1.44371988994e-09,7.54685174471e-09,156237693.787,156287109.375
156312206.268,1.73366188408e-09,6.84173680571e-09,156287498.474,156336914.062
156362010.956,1.48191229856e-09,1.93047790425e-08,156337303.162,156386718.75
156411815.643,1.02382560691e-09,1.28776565941e-08,156387107.849,156436523.438
156461620.331,1.07281334281e-09,4.92002512568e-09,156436912.537,156486328.125
156511425.018,1.15936747613e-09,9.74075103481e-09,156486717.224,156536132.812
156561229.706,1.42140703125e-09,8.09444430868e-09,156536521.912,156585937.5
156611034.393,1.41212116486e-09,1.50783811114e-08,156586326.599,156635742.188
156660839.081,1.05733699152e-09,8.0106253886e-09,156636131.287,156685546.875
156710643.768,9.47785552434e-10,4.31431376629e-09,156685935.974,156735351.562
156760448.456,1.24838277967e-09,1.37771893533e-08,156735740.662,156785156.25
156810253.143,1.30559961313e-09,1.0697930636e-08,156785545.349,156834960.938
156860057.831,1.17355690515e-09,5.6144646476e-09,156835350.037,156884765.625
156909862.518,1.12241376012e-09,5.31098331872e-09,156885154.724,156934570.312
156959667.206,1.69032204949e-09,2.36382392462e-08,156934959.412,156984375
157009471.893,1.31145920727e-09,1.63843413965e-08,156984764.099,157034179.688
157059276.581,1.28273916194e-09,6.13396284283e-09,157034568.787,157083984.375
157109081.268,1.16430202463e-09,6.56498371565e-09,157084373.474,157133789.062
157158885.956,1.56493466368e-09,1.69462237973e-08,157134178.162,157183593.75
157208690.643,1.19452548352e-09,1.28712441479e-08,157183982.849,157233398.438
157258495.331,9.62622237374e-10,3.9158449869e-09,157233787.537,157283203.125
157308300.018,9.76092124191e-10,5.07527036461e-09,157283592.224,157333007.812
157358104.706,1.18546400769e-09,2.50845622739e-08,157333396.912,157382812.5
157407909.393,1.10638770215e-09,1.33572796839e-08,157383201.599,157432617.188
157457714.081,8.84567006613e-10,4.82381895388e-09,157433006.287,157482421.875
157507518.768,1.36744300808e-09,2.25585475187e-08,157482810.974,157532226.562
157557323.456,1.41597340746e-09,6.96540355507e-09,157532615.662,157582031.25
157607128.143,1.16035156764e-09,8.62089392394e-09,157582420.349,157631835.938
157656932.831,1.12664265246e-09,6.12097743989e-09,157632225.037,157681640.625
157706737.518,9.47827459074e-10,6.85403776228e-09,157682029.724,157731445.312
157756542.206,1.33344609541e-09,8.16801236418e-09,157731834.412,157781250
157806346.893,1.10776501574e-09,5.77199892135e-09,157781639.099,157831054.688
157856151.581,7.30619915117e-10,4.6020615843e-09,157831443.787,157880859.375
157905956.268,1.24769042915e-09,7.58543201692e-09,157881248.474,157930664.062
157955760.956,1.25521362437e-09,8.76112845277e-09,157931053.162,157980468.75
158005565.643,1.69237405932e-09,2.16881507875e-08,157980857.849,158030273.438
158055370.331,1.0011422501e-09,5.78332601825e-09,158030662.537,158080078.125
158105175.018,1.02304035123e-09,6.08291791906e-09,158080467.224,158129882.812
158154979.706,1.26459016656e-09,1.0869763455e-08,158130271.912,158179687.5
158204784.393,1.23604885211e-09,1.07312202993e-08,158180076.599,158229492.188
158254589.081,9.58891048825e-10,4.4719540968e-09,158229881.287,158279296.875
158304393.768,9.43391919839e-10,4.50978085636e-09,158279685.974,158329101.562
158354198.456,1.13131141092e-09,5.4517716961e-09,158329490.662,158378906.25
158404003.143,1.07217366669e-09,1.17487892571e-08,158379295.349,158428710.938
158453807.831,9.34418174494e-10,5.41687218391e-09,158429100.037,158478515.625
158503612.518,1.22548928186e-09,8.85495994502e-09,158478904.724,158528320.312
158553417.206,9.97056715291e-10,9.23623101221e-09,158528709.412,158578125
158603221.893,9.2087031629e-10,5.80008514318e-09,158578514.099,158627929.688
158653026.581,9.3231894615e-10,5.89443024009e-09,158628318.787,158677734.375
158702831.268,1.1494746375e-09,4.58637120272e-09,158678123.474,158727539.062
158752635.956,1.34575573251e-09,7.46676034774e-09,158727928.162,158777343.75
158802440.643,1.15752752634e-09,4.64206612127e-09,158777732.849,158827148.438
158852245.331,1.15606476748e-09,5.30083661361e-09,158827537.537,158876953.125
158902050.018,1.0347961313e-09,5.79511297611e-09,158877342.224,158926757.812
158951854.706,1.17037794182e-09,8.2739102352e-09,158927146.912,158976562.5
159001659.393,1.09669697441e-09,8.47470117028e-09,158976951.599,159026367.188
159051464.081,9.2661200018e-10,8.23362551082e-09,159026756.287,159076171.875
159101268.768,9.02391729302e-10,4.02147060228e-09,159076560.974,159125976.562
159151073.456,1.29454565373e-09,4.52539188092e-09,159126365.662,159175781.25
159200878.143,1.09898234592e-09,7.05864444132e-09,159176170.349,159225585.938
159250682.831,9.57686877201e-10,4.94483316813e-09,159225975.037,159275390.625
159300487.518,8.53575671501e-10,6.39282473261e-09,159275779.724,159325195.312
159350292.206,9.32308836262e-10,5.30532079018e-09,159325584.412,159375000
159400096.893,9.66809762182e-10,5.02206308881e-09,159375389.099,159424804.688
159449901.581,8.52887295997e-10,3.57561967122e-09,159425193.787,159474609.375
159499706.268,1.08594707946e-09,6.43842579482e-09,159474998.474,159524414.062
159549510.956,1.28350116661e-09,1.24377416302e-08,159524803.162,159574218.75
159599315.643,9.88038374747e-10,3.9312690878e-09,159574607.849,159624023.438
159649120.331,1.19068575028e-09,6.44952874171e-09,159624412.537,159673828.125
159698925.018,1.17927346271e-09,5.1018473535e-09,159674217.224,159723632.812
159748729.706,1.01566166374e-09,4.3047511673e-09,159724021.912,159773437.5
159798534.393,9.0458118116e-10,4.71872905955e-09,159773826.599,159823242.188
159848339.081,9.97033989951e-10,4.54326266628e-09,159823631.287,159873046.875
159898143.768,1.20014903503e-09,6.37957011712e-09,159873435.974,159922851.562
159947948.456,9.89822884341e-10,6.03184179347e-09,159923240.662,159972656.25
159997753.143,1.2387863175e-09,1.26812647023e-08,159973045.349,160022460.938
160047557.831,1.06054055968e-09,4.520010767e-09,160022850.037,160072265.625
160097362.518,1.06093360206e-09,5.68702878635e-09,160072654.724,160122070.312
160147167.206,1.06501599195e-09,5.84909387578e-09,160122459.412,160171875
160196971.893,1.5738542386e-09,1.00647308087e-08,160172264.099,160221679.688
160246776.581,1.25501796147e-09,4.67425076497e-09,160222068.787,160271484.375
160296581.268,9.55183613859e-10,4.21478945282e-09,160271873.474,160321289.062
160346385.956,1.35344913881e-09,7.8623412692e-09,160321678.162,160371093.75
160396190.643,1.01825219631e-09,4.77866718668e-09,160371482.849,160420898.438
160445995.331,1.00245083977e-09,6.61993158172e-09,160421287.537,160470703.125
160495800.018,4.80235988983e-09,3.28630939101e-07,160471092.224,160520507.812
160545604.706,1.26200738482e-09,5.31363901555e-09,160520896.912,160570312.5
160595409.393,1.02637270315e-09,5.05071063231e-09,160570701.599,160620117.188
160645214.081,1.24332011883e-09,5.31592841748e-09,160620506.287,160669921.875
160695018.768,1.16176886044e-09,6.46585352389e-09,160670310.974,160719726.562
160744823.456,1.10221974752e-09,6.42959715579e-09,160720115.662,160769531.25
160794628.143,1.02729958339e-09,5.99131013218e-09,160769920.349,160819335.938
160844432.831,1.13355684883e-09,4.98074670785e-09,160819725.037,160869140.625
160894237.518,1.15876063074e-09,6.45713272767e-09,160869529.724,160918945.312
160944042.206,9.93695432304e-10,4.85377253892e-09,160919334.412,160968750
160993846.893,1.08460250546e-09,4.54965949189e-09,160969139.099,161018554.688
161043651.581,9.65134709566e-10,4.40421123469e-09,161018943.787,161068359.375
161093456.268,1.40781478527e-09,7.3075873874e-09,161068748.474,161118164.062
161143260.956,1.3775052533e-09,7.12949642751e-09,161118553.162,161167968.75
161193065.643,1.27998574518e-09,5.11693709328e-09,161168357.849,161217773.438
161242870.331,1.26380372809e-09,6.07339174914e-09,161218162.537,161267578.125
161292675.018,1.13438948713e-09,5.36294274873e-09,161267967.224,161317382.812
161342479.706,1.47965530935e-09,7.30385656299e-09,161317771.912,161367187.5
161392284.393,1.25159879634e-09,7.29534451674e-09,161367576.599,161416992.188
161442089.081,1.6478107104e-09,6.72239521033e-09,161417381.287,161466796.875
161491893.768,1.1139427903e-09,5.24994173336e-09,161467185.974,161516601.562
161541698.456,1.04715229459e-09,4.75356217988e-09,161516990.662,161566406.25
161591503.143,1.27158025375e-09,6.26533323536e-09,161566795.349,161616210.938
161641307.831,1.11883040133e-09,4.73678968585e-09,161616600.037,161666015.625
161691112.518,1.14405999012e-09,4.84046044824e-09,161666404.724,161715820.312
161740917.206,1.19472894157e-09,7.64486583203e-09,161716209.412,161765625
161790721.893,1.14303373099e-09,5.82058287106e-09,161766014.099,161815429.688
161840526.581,1.15926181803e-09,5.49616179873e-09,161815818.787,161865234.375
161890331.268,1.25720681731e-09,5.40030175677e-09,161865623.474,161915039.062
161940135.956,1.37243709283e-09,8.31372261054e-09,161915428.162,161964843.75
161989940.643,1.6337603946e-09,3.01118374832e-08,161965232.849,162014648.438
162039745.331,9.3094043553e-10,4.05206987722e-09,162015037.537,162064453.125
162089550.018,1.05055995293e-09,4.5789123994e-09,162064842.224,162114257.812
162139354.706,1.14862810026e-09,4.37695866059e-09,162114646.912,162164062.5
162189159.393,1.3159306311e-09,8.70110358857e-09,162164451.599,162213867.188
162238964.081,1.00126440925e-09,4.56554087624e-09,162214256.287,162263671.875
162288768.768,1.3369534229e-09,7.58405131274e-09,162264060.974,162313476.562
162338573.456,1.12206461094e-09,4.77252602294e-09,162313865.662,162363281.25
162388378.143,1.14842044385e-09,6.60215695976e-09,162363670.349,162413085.938
162438182.831,1.01472948357e-09,4.66308123387e-09,162413475.037,162462890.625
162487987.518,1.17826852239e-09,4.8983156233e-09,162463279.724,162512695.312
162537792.206,1.54447167022e-09,9.18558680109e-09,162513084.412,162562500
162587596.893,1.17993015876e-09,7.30050550106e-09,162562889.099,162612304.688
162637401.581,1.14075784092e-09,6.3861266166e-09,162612693.787,162662109.375
162687206.268,1.07874869889e-09,4.88793334163e-09,162662498.474,162711914.062
162737010.956,9.81170921901e-10,5.52066006968e-09,162712303.162,162761718.75
162786815.643,1.16140717114e-09,5.59274384439e-09,162762107.849,162811523.438
162836620.331,1.00557437476e-09,7.4282231202e-09,162811912.537,162861328.125
162886425.018,1.31298345737e-09,6.62827159936e-09,162861717.224,162911132.812
162936229.706,1.09348218628e-09,7.23447238699e-09,162911521.912,162960937.5
162986034.393,1.10834191579e-09,7.10656575676e-09,162961326.599,163010742.188
163035839.081,1.20003158468e-09,4.77667819593e-09,163011131.287,163060546.875
163085643.768,9.903564167e-10,5.64886877293e-09,163060935.974,163110351.562
163135448.456,1.07036883854e-09,4.17961745396e-09,163110740.662,163160156.25
163185253.143,1.08697675118e-09,4.45277084108e-09,163160545.349,163209960.938
163235057.831,1.18130554995e-09,7.82707957314e-09,163210350.037,163259765.625
163284862.518,1.22093738934e-09,4.16114162957e-09,163260154.724,163309570.312
163334667.206,1.07415668187e-09,4.23163625929e-09,163309959.412,163359375
163384471.893,1.03195027383e-09,4.38808672381e-09,163359764.099,163409179.688
163434276.581,1.13882725479e-09,6.81999636243e-09,163409568.787,163458984.375
163484081.268,1.50578083696e-09,1.68570957531e-08,163459373.474,163508789.062
163533885.956,1.16068782441e-09,7.10878963155e-09,163509178.162,163558593.75
163583690.643,1.23593972251e-09,7.35785357758e-09,163558982.849,163608398.438
163633495.331,1.14418512118e-09,5.53906485123e-09,163608787.537,163658203.125
163683300.018,1.11144162184e-09,6.93939647264e-09,163658592.224,163708007.812
163733104.706,1.03339219704e-09,4.44728589895e-09,163708396.912,163757812.5
163782909.393,1.40898553046e-09,9.35939723628e-09,163758201.599,163807617.188
163832714.081,1.13760563931e-09,4.4470405394e-09,163808006.287,163857421.875
163882518.768,1.11068827184e-09,4.74677664255e-09,163857810.974,163907226.562
163932323.456,1.32654698052e-09,7.87830260876e-09,163907615.662,163957031.25
163982128.143,1.12735112431e-09,6.79355374625e-09,163957420.349,164006835.938
164031932.831,1.18763555944e-09,5.46610155031e-09,164007225.037,164056640.625
164081737.518,1.18148577491e-09,7.72198526882e-09,164057029.724,164106445.312
164131542.206,9.05913298352e-10,3.51085566617e-09,164106834.412,164156250
164181346.893,1.19081757429e-09,4.86385042622e-09,164156639.099,164206054.688
164231151.581,1.1971609824e-09,6.9466929892e-09,164206443.787,164255859.375
164280956.268,9.51743954032e-10,3.93711759744e-09,164256248.474,164305664.062
164330760.956,1.22305120797e-09,7.71619816059e-09,164306053.162,164355468.75
164380565.643,1.04815234971e-09,6.5871180685e-09,164355857.849,164405273.438
164430370.331,1.03682201752e-09,4.65954066768e-09,164405662.537,164455078.125
164480175.018,1.11546051917e-09,6.97490546217e-09,164455467.224,164504882.812
164529979.706,1.12223180378e-09,7.19849065494e-09,164505271.912,164554687.5
164579784.393,1.15587402788e-09,1.06734158299e-08,164555076.599,164604492.188
164629589.081,1.15834602785e-09,6.72139971439e-09,164604881.287,164654296.875
164679393.768,1.28805581116e-09,6.07324296366e-09,164654685.974,164704101.562
164729198.456,1.05194137095e-09,6.65099979558e-09,164704490.662,164753906.25
164779003.143,1.33408890149e-09,7.6823808502e-09,164754295.349,164803710.938
164828807.831,1.15144493768e-09,5.31430233262e-09,164804100.037,164853515.625
164878612.518,9.17975100062e-10,4.11948955015e-09,164853904.724,164903320.312
164928417.206,1.37885401817e-09,6.77467546596e-09,164903709.412,164953125
164978221.893,1.64218262369e-09,2.72408978346e-08,164953514.099,165002929.688
165028026.581,1.25676095754e-09,6.87369387465e-09,165003318.787,165052734.375
165077831.268,1.36085008382e-09,9.15096277525e-09,165053123.474,165102539.062
165127635.956,1.12521044132e-09,5.95858216098e-09,165102928.162,165152343.75
165177440.643,1.13059930539e-09,5.76842653027e-09,165152732.849,165202148.438
165227245.331,1.32445156033e-09,6.37020842707e-09,165202537.537,165251953.125
165277050.018,1.04043025657e-09,6.50172419624e-09,165252342.224,165301757.812
165326854.706,1.13109772758e-09,5.12505092124e-09,165302146.912,165351562.5
165376659.393,9.56548839932e-10,6.1092372523e-09,165351951.599,165401367.188
165426464.081,1.09122201022e-09,6.23981923809e-09,165401756.287,165451171.875
165476268.768,1.23846657173e-09,5.43889878036e-09,165451560.974,165500976.562
165526073.456,1.17982517805e-09,8.47838374818e-09,165501365.662,165550781.25
165575878.143,1.04934265714e-09,5.7999128904e-09,165551170.349,165600585.938
165625682.831,9.93140439591e-10,5.30203616211e-09,165600975.037,165650390.625
165675487.518,1.01773326678e-09,6.85253744706e-09,165650779.724,165700195.312
165725292.206,1.04336304554e-09,6.36872452139e-09,165700584.412,165750000
165775096.893,1.22936535643e-09,5.9068024988e-09,165750389.099,165799804.688
165824901.581,1.45848318798e-09,7.88138472911e-09,165800193.787,165849609.375
165874706.268,1.0852837277e-09,4.34600432489e-09,165849998.474,165899414.062
165924510.956,1.00078245641e-09,4.13565055051e-09,165899803.162,165949218.75
165974315.643,1.23625854942e-09,9.71483468262e-09,165949607.849,165999023.438
166024120.331,1.11642679891e-09,7.62270262224e-09,165999412.537,166048828.125
166073925.018,1.21281040542e-09,4.12241503077e-09,166049217.224,166098632.812
166123729.706,8.74310001255e-10,4.43387309087e-09,166099021.912,166148437.5
166173534.393,1.38124002046e-09,5.34518288662e-09,166148826.599,166198242.188
166223339.081,1.16334483682e-09,5.75137715909e-09,166198631.287,166248046.875
166273143.768,1.06421409672e-09,4.64891744083e-09,166248435.974,166297851.562
166322948.456,1.09487939998e-09,3.85253097621e-09,166298240.662,166347656.25
166372753.143,1.10835913296e-09,4.47593539714e-09,166348045.349,166397460.938
166422557.831,9.59913198398e-10,5.19393089704e-09,166397850.037,166447265.625
166472362.518,1.59759899233e-09,8.39443687093e-09,166447654.724,166497070.312
166522167.206,1.3241189763e-09,1.14959289029e-08,166497459.412,166546875
166571971.893,9.14366094989e-10,6.17433346661e-09,166547264.099,166596679.688
166621776.581,1.21764584242e-09,8.37927572612e-09,166597068.787,166646484.375
166671581.268,9.47751756194e-10,3.98792501646e-09,166646873.474,166696289.062
166721385.956,9.82597957326e-10,6.48444869691e-09,166696678.162,166746093.75
166771190.643,1.14801825285e-09,7.50772601058e-09,166746482.849,166795898.438
166820995.331,1.27078524901e-09,6.81885177065e-09,166796287.537,166845703.125
166870800.018,1.08619587616e-09,4.38848041205e-09,166846092.224,166895507.812
166920604.706,9.60381168122e-10,6.25765653202e-09,166895896.912,166945312.5
166970409.393,8.43168440564e-10,4.31425501928e-09,166945701.599,166995117.188
