physical,role,frequency_hz,tx_on_dbfs_per_hz,same_capture_rf_off_dbfs_per_hz,signed_on_minus_off_linear_per_hz,positive_on_minus_off_dbfs_per_hz,in_mandatory_222p5_223p0_baseline
138,image,208599902.343750,-110.243998971,-110.966962689,1.44972441802e-12,-118.387145461,0
138,image,208600000.000000,-109.975526054,-110.737235352,1.61779460778e-12,-117.910766165,0
138,image,208600097.656250,-110.12801769,-110.725734598,1.24843612049e-12,-119.036336746,0
138,image,208600195.312500,-109.902485238,-110.638754878,1.59481584224e-12,-117.972894589,0
138,image,208600292.968750,-110.14377944,-110.513710381,7.89938245105e-13,-121.024068592,0
138,image,208600390.625000,-110.071523779,-110.363382861,6.39330304852e-13,-121.942747091,0
138,image,208600488.281250,-109.998984296,-110.421001609,9.2622717323e-13,-120.33282482,0
138,image,208600585.937500,-110.216080222,-110.536266593,6.76237955154e-13,-121.699004573,0
138,image,208600683.593750,-110.538064284,-110.59034077,1.05707170111e-13,-129.758955535,0
138,image,208600781.250000,-110.839828578,-110.652672737,-3.62933964887e-13,-3076.52655569,0
138,image,208600878.906250,-110.222120733,-110.559593388,7.10358906374e-13,-121.4852217,0
138,image,208600976.562500,-109.833578986,-110.823712181,2.11828755919e-12,-116.740150844,0
138,image,208601074.218750,-110.543376866,-110.69366459,3.00129573488e-13,-125.226912089,0
138,image,208601171.875000,-110.184696701,-110.399294071,4.62045479169e-13,-123.353152747,0
138,image,208601269.531250,-110.184873656,-110.544796364,7.62194330393e-13,-121.179342861,0
138,image,208601367.187500,-110.033940783,-110.665181055,1.34225959967e-12,-118.721634813,0
138,image,208601464.843750,-110.235329469,-110.700825093,9.62789698581e-13,-120.164685651,0
138,image,208601562.500000,-110.464644491,-110.695085091,4.64343267327e-13,-123.331608471,0
138,image,208601660.156250,-109.878979504,-110.76038063,1.88871470857e-12,-117.238336376,0
138,image,208601757.812500,-109.852957782,-110.735135578,1.90157533629e-12,-117.208864641,0
138,image,208601855.468750,-110.009850749,-110.749760675,1.56292842378e-12,-118.060609106,0
138,image,208601953.125000,-110.302593062,-110.537845318,4.91791096359e-13,-123.082193382,0
138,image,208602050.781250,-109.96323213,-110.569563147,1.31413011432e-12,-118.813616324,0
138,image,208602148.437500,-109.867571737,-110.616208497,1.63243313126e-12,-117.871645995,0
138,image,208602246.093750,-109.968346035,-110.622406352,1.40833581392e-12,-118.512937765,0
138,image,208602343.750000,-110.358927569,-110.817417241,9.22422030228e-13,-120.350703333,0
138,image,208602441.406250,-110.696731285,-110.718770133,4.31151579397e-14,-133.653700186,0
138,image,208602539.062500,-110.00450221,-110.710079144,1.49798864933e-12,-118.244914774,0
138,image,208602636.718750,-109.652639935,-110.563963095,2.05047487571e-12,-116.881455477,0
138,image,208602734.375000,-109.681364065,-110.563678917,1.97848951942e-12,-117.03666246,0
138,image,208602832.031250,-110.476481119,-110.61353202,2.78365204083e-13,-125.553850529,0
138,image,208602929.687500,-110.902068025,-110.922179849,3.75366167057e-14,-134.255448743,0
138,image,208603027.343750,-110.693474167,-110.912497596,4.19231297447e-13,-123.775463028,0
138,image,208603125.000000,-110.200684364,-110.735967809,1.10723997129e-12,-119.557582446,0
138,image,208603222.656250,-109.957873364,-110.832191447,1.84125977476e-12,-117.348849346,0
138,image,208603320.312500,-110.535317723,-110.624320594,1.79326876688e-13,-127.463546155,0
138,image,208603417.968750,-110.270989306,-110.553063029,5.90815711839e-13,-122.285479638,0
138,image,208603515.625000,-109.417349701,-110.749684242,3.02119675321e-12,-115.198209907,0
138,image,208603613.281250,-109.834125631,-110.589728091,1.65906724442e-12,-117.80136011,0
138,image,208603710.937500,-110.287426183,-110.504687808,4.56707662668e-13,-123.403617017,0
138,image,208603808.593750,-110.355763161,-110.349620069,-1.3041679841e-14,-3076.52655569,0
138,image,208603906.250000,-110.092386591,-110.575589892,1.03079129526e-12,-119.868292576,0
138,image,208604003.906250,-110.290170262,-110.630837789,7.05679272443e-13,-121.513926387,0
138,image,208604101.562500,-110.45185853,-110.623716571,3.49651283597e-13,-124.563648731,0
138,image,208604199.218750,-109.811559168,-110.804736963,2.13488180516e-12,-116.706261641,0
138,image,208604296.875000,-109.758214084,-110.73644312,2.13226452154e-12,-116.711589192,0
138,image,208604394.531250,-110.264301468,-110.607402084,7.14767739791e-13,-121.458350571,0
138,image,208604492.187500,-110.471045557,-110.546951698,1.55452698935e-13,-128.084017334,0
138,image,208604589.843750,-110.198446415,-110.503235565,6.47470842461e-13,-121.887797844,0
138,image,208604687.500000,-109.746401555,-110.626095285,1.94385801727e-12,-117.113354599,0
138,image,208604785.156250,-109.865887159,-110.780727468,1.95899313928e-12,-117.07967085,0
138,image,208604882.812500,-110.422871366,-110.626827749,4.16205621683e-13,-123.806920581,0
138,image,208604980.468750,-110.051971176,-110.662329935,1.29551716773e-12,-118.875568275,0
138,image,208605078.125000,-109.796292816,-110.681137655,1.93180016336e-12,-117.140378015,0
138,image,208605175.781250,-109.991320299,-111.118540627,2.29060298599e-12,-116.400501775,0
138,image,208605273.437500,-110.241310454,-111.043805856,1.59595304415e-12,-117.969798905,0
138,image,208605371.093750,-110.373291914,-110.874321327,9.99859697905e-13,-120.000609367,0
138,image,208605468.750000,-110.210118271,-110.620182262,8.58447246435e-13,-120.662863881,0
138,image,208605566.406250,-110.636481101,-110.669303645,6.50278992727e-14,-131.869002757,0
138,image,208605664.062500,-110.365504308,-110.589758181,4.62637426984e-13,-123.347592361,0
138,image,208605761.718750,-110.107653371,-110.76113955,1.3627684879e-12,-118.655779174,0
138,image,208605859.375000,-109.938461889,-110.766980243,1.76158699936e-12,-117.540959035,0
138,image,208605957.031250,-110.224644593,-110.770798386,1.12213377121e-12,-119.499553671,0
138,image,208606054.687500,-110.272404365,-110.68581879,8.52813602471e-13,-120.691458812,0
138,image,208606152.343750,-110.286170366,-110.671101847,7.94104498892e-13,-121.001223435,0
138,image,208606250.000000,-110.826731347,-110.456723152,-7.35166396263e-13,-3076.52655569,0
138,image,208606347.656250,-110.465861815,-110.573641551,2.20185531371e-13,-126.572112224,0
138,image,208606445.312500,-110.334523591,-110.78659586,9.15300373045e-13,-120.384363606,0
138,image,208606542.968750,-110.171520013,-110.893517385,1.47231061063e-12,-118.32000558,0
138,image,208606640.625000,-110.027407073,-110.59458745,1.21659422815e-12,-119.148542483,0
138,image,208606738.281250,-109.910681134,-110.608620785,1.51542941363e-12,-118.194642876,0
138,image,208606835.937500,-109.564574058,-110.713362722,2.56935670852e-12,-115.901755976,0
138,image,208606933.593750,-109.993606416,-110.605106453,1.31533152077e-12,-118.809647723,0
138,image,208607031.250000,-109.766955457,-110.530438387,1.7010004561e-12,-117.692955699,0
138,image,208607128.906250,-110.032862213,-110.556670538,1.12765085705e-12,-119.478253457,0
138,image,208607226.562500,-109.884245365,-110.793528594,1.94007767773e-12,-117.121808812,0
138,image,208607324.218750,-110.20617228,-111.158836115,1.87834485348e-12,-117.262246707,0
138,image,208607421.875000,-110.739608805,-111.303178408,1.02642817618e-12,-119.886714348,0
138,image,208607519.531250,-110.410178487,-111.073942698,1.28957343834e-12,-118.895539207,0
138,image,208607617.187500,-110.201991507,-110.711413671,1.05650660227e-12,-119.761277846,0
138,image,208607714.843750,-110.009223117,-110.481262046,1.02773939264e-12,-119.881169969,0
138,image,208607812.500000,-109.743157676,-110.466485397,1.62768550047e-12,-117.884295052,0
138,image,208607910.156250,-109.763691973,-110.50178834,1.65035467906e-12,-117.824227112,0
138,image,208608007.812500,-110.181130943,-110.923815347,1.50765419765e-12,-118.216982588,0
138,image,208608105.468750,-109.951037521,-110.882699668,1.952628947e-12,-117.093802767,0
138,image,208608203.125000,-110.048616716,-110.760630986,1.49529981569e-12,-118.252717202,0
138,image,208608300.781250,-110.144864573,-110.82824997,1.40823010148e-12,-118.513263767,0
138,image,208608398.437500,-110.457932897,-110.807631274,6.9622307986e-13,-121.572515839,0
138,image,208608496.093750,-110.627722038,-110.970831261,6.57405533158e-13,-121.821666449,0
138,image,208608593.750000,-110.0150761,-110.718484274,1.49011462572e-12,-118.267803226,0
138,image,208608691.406250,-109.758504305,-110.876557162,2.39951568199e-12,-116.198764074,0
138,image,208608789.062500,-109.997775061,-110.961041475,1.99026605059e-12,-117.01088865,0
138,image,208608886.718750,-110.272994849,-111.312250627,1.99853418983e-12,-116.992884177,0
138,image,208608984.375000,-110.472360967,-110.98261365,9.94264688814e-13,-120.024979842,0
138,image,208609082.031250,-110.703429481,-110.499665075,-4.08534858473e-13,-3076.52655569,0
138,image,208609179.687500,-110.228400379,-110.45534364,4.83053452837e-13,-123.160048092,0
138,image,208609277.343750,-109.943097972,-110.722227748,1.66395452221e-12,-117.788585476,0
138,image,208609375.000000,-109.670606033,-110.5783337,2.03476618676e-12,-116.91485488,0
138,image,208609472.656250,-110.007766471,-110.773252717,1.61311065696e-12,-117.923358396,0
138,image,208609570.312500,-109.955850606,-110.897083932,1.96841146638e-12,-117.058841138,0
138,image,208609667.968750,-110.254051818,-110.859172273,1.22672599816e-12,-119.112524306,0
138,image,208609765.625000,-110.500858284,-110.396918934,-2.15832672807e-13,-3076.52655569,0
138,image,208609863.281250,-110.289250456,-110.553012656,5.51292183369e-13,-122.586181652,0
138,image,208609960.937500,-110.038501802,-111.127022332,2.19741606544e-12,-116.580877047,0
138,image,208610058.593750,-110.019640176,-111.015733603,2.04032140682e-12,-116.903014138,0
138,image,208610156.250000,-110.35621277,-110.780851511,8.58133929353e-13,-120.664449263,0
138,image,208610253.906250,-110.337601934,-110.735444409,8.09890608625e-13,-120.91573637,0
138,image,208610351.562500,-110.128267123,-110.642006561,1.08317367524e-12,-119.653019033,0
138,image,208610449.218750,-109.611728015,-110.626302483,2.27816525581e-12,-116.424147758,0
138,image,208610546.875000,-109.85426963,-110.784981543,1.9947990385e-12,-117.001008498,0
138,image,208610644.531250,-110.346083904,-110.798087249,9.12735151733e-13,-120.396552234,0
138,image,208610742.187500,-110.372484643,-110.709153734,6.84613969333e-13,-121.645542435,0
138,image,208610839.843750,-110.174711591,-110.914342298,1.50418983477e-12,-118.226973506,0
138,image,208610937.500000,-109.977727161,-110.722122028,1.58328136758e-12,-118.004418991,0
138,image,208611035.156250,-109.986891572,-110.587946453,1.29638639285e-12,-118.872655361,0
138,image,208611132.812500,-109.845123169,-110.693087679,1.8381140796e-12,-117.356275383,0
138,image,208611230.468750,-110.065860316,-110.802445915,1.53654050221e-12,-118.134559875,0
138,image,208611328.125000,-110.440031568,-110.746119216,6.14955707991e-13,-122.11156163,0
138,image,208611425.781250,-110.260728727,-110.629170213,7.65983647373e-13,-121.157805018,0
138,image,208611523.437500,-110.252264311,-110.733591238,9.89886312342e-13,-120.044146809,0
138,image,208611621.093750,-110.511138878,-110.516407124,1.07771630856e-14,-139.674955451,0
138,image,208611718.750000,-110.902169529,-110.66011895,-4.65654280338e-13,-3076.52655569,0
138,image,208611816.406250,-110.699916324,-110.987924622,5.46145326564e-13,-122.626917783,0
138,image,208611914.062500,-110.276368998,-111.180468825,1.76349454037e-12,-117.536258805,0
138,image,208612011.718750,-110.152055064,-110.659686986,1.06518419395e-12,-119.725752866,0
138,image,208612109.375000,-110.425183122,-110.749668573,6.52783765729e-13,-121.852306547,0
138,image,208612207.031250,-110.019389543,-111.104150095,2.20039650971e-12,-116.574990526,0
138,image,208612304.687500,-110.303382624,-110.925048006,1.24371696653e-12,-119.052784411,0
138,image,208612402.343750,-110.714622803,-111.102170694,7.241782527e-13,-121.401545213,0
138,image,208612500.000000,-110.517574591,-110.862407525,6.77546953693e-13,-121.69060603,0
138,image,208612597.656250,-109.946961909,-110.831526178,1.86539630482e-12,-117.292288879,0
138,image,208612695.312500,-110.303243089,-110.849596123,1.1023853548e-12,-119.57666565,0
138,image,208612792.968750,-110.849699741,-110.721062289,-2.4720707249e-13,-3076.52655569,0
138,image,208612890.625000,-110.460786524,-110.78862171,6.53888877124e-13,-121.844960501,0
138,image,208612988.281250,-110.378323135,-111.001605489,1.22539678714e-12,-119.117232627,0
138,image,208613085.937500,-110.049206056,-110.978342788,1.90434581199e-12,-117.202541848,0
138,image,208613183.593750,-110.249660543,-110.959525482,1.4236900862e-12,-118.465845391,0
138,image,208613281.250000,-110.68031815,-110.862449803,3.51151514544e-13,-124.545054541,0
138,image,208613378.906250,-110.275362852,-110.707665771,8.89266047581e-13,-120.509682888,0
138,image,208613476.562500,-110.324560501,-110.757257981,8.80012300695e-13,-120.555112573,0
138,image,208613574.218750,-110.303243215,-110.873865611,1.14821022082e-12,-119.399785916,0
138,image,208613671.875000,-110.1552478,-110.973159022,1.65631582191e-12,-117.808568495,0
138,image,208613769.531250,-110.455841035,-110.869625195,8.18239599987e-13,-120.87119506,0
138,image,208613867.187500,-110.473259619,-110.976819591,9.81761916279e-13,-120.079938187,0
138,image,208613964.843750,-110.235374622,-110.630936549,8.24640616317e-13,-120.837352785,0
138,image,208614062.500000,-110.309430933,-110.7939382,9.83043469101e-13,-120.074272777,0
138,image,208614160.156250,-110.246585332,-110.756989804,1.04761404509e-12,-119.797986877,0
138,image,208614257.812500,-110.897030913,-110.451670974,-8.78379156476e-13,-3076.52655569,0
138,image,208614355.468750,-110.286603007,-110.773881144,9.93564776075e-13,-120.028038135,0
138,image,208614453.125000,-109.961782913,-110.92273753,2.00252586961e-12,-116.984218648,0
138,image,208614550.781250,-109.948162264,-111.106850148,2.36983895675e-12,-116.252811656,0
138,image,208614648.437500,-109.715443739,-110.610035306,1.9876232816e-12,-117.016659249,0
138,image,208614746.093750,-109.711957007,-110.814180541,2.3952091968e-12,-116.206565495,0
138,image,208614843.750000,-110.760004588,-110.903663139,2.73138917747e-13,-125.636164157,0
138,image,208614941.406250,-110.395097747,-110.787717114,7.89213575477e-13,-121.028054529,0
138,image,208615039.062500,-110.243437072,-110.785251499,1.10895375442e-12,-119.550865644,0
138,image,208615136.718750,-110.276219264,-110.598465283,6.71071267824e-13,-121.732313553,0
138,image,208615234.375000,-110.546966458,-110.90071451,6.89677009735e-13,-121.613542509,0
138,image,208615332.031250,-110.773053155,-110.98101207,3.91319475384e-13,-124.074685374,0
138,image,208615429.687500,-110.256122121,-110.873617392,1.24947655433e-12,-119.032718887,0
138,image,208615527.343750,-110.387847919,-110.69540753,6.25277742124e-13,-122.039270305,0
138,image,208615625.000000,-110.340721226,-110.65432436,6.44077540498e-13,-121.910618448,0
138,image,208615722.656250,-109.881119576,-110.812540516,1.98385850881e-12,-117.024893055,0
138,image,208615820.312500,-110.209859657,-110.844557266,1.29553194366e-12,-118.875518742,0
138,image,208615917.968750,-109.953646453,-110.723393801,1.64164856084e-12,-117.847198097,0
138,image,208616015.625000,-109.998029071,-110.931160261,1.93434527889e-12,-117.134660022,0
138,image,208616113.281250,-110.353003747,-111.000965939,1.27781978794e-12,-118.935303908,0
138,image,208616210.937500,-110.244673282,-111.110381078,1.70825653662e-12,-117.674469088,0
138,image,208616308.593750,-110.101403531,-110.879959513,1.60331469566e-12,-117.949812268,0
138,image,208616406.250000,-110.305014982,-110.810724494,1.02464911998e-12,-119.894248286,0
138,image,208616503.906250,-110.16810721,-110.89028562,1.47380764504e-12,-118.31559195,0
138,image,208616601.562500,-110.755343798,-111.044600677,5.41480012889e-13,-122.664175694,0
138,image,208616699.218750,-110.75065471,-111.011343007,4.90120125521e-13,-123.096974639,0
138,image,208616796.875000,-110.395756047,-111.038737292,1.25627841709e-12,-119.009141014,0
138,image,208616894.531250,-110.245281638,-110.782475862,1.09960315656e-12,-119.587640221,0
138,image,208616992.187500,-110.641553687,-110.544088367,-1.95791038977e-13,-3076.52655569,0
138,image,208617089.843750,-110.136148822,-110.725145182,1.22912593862e-12,-119.104036162,0
